792,158,0.003609,6.88172,12
523,187,0.001958,6.67647,15
590,189,0.002286,6.55695,13
1292,133,0.005144,6.94725,17
16,16,5.9e-05,5.5,10
454,152,0.001572,6.56929,12
614,142,0.002023,6.8156,14
113,27,0.000349,8.21538,11
1200,87,0.003823,6.77356,7
601,185,0.001716,6.76209,13
89,57,0.000246,6.80864,15
619,207,0.001605,6.91767,11
76,47,0.000183,5.875,13
528,148,0.001369,6.68877,14
66,39,0.000183,6.13445,13
467,148,0.001226,6.61232,10
75,44,0.000192,6.29008,10
46,37,0.000114,7.86905,19
376,160,0.000922,6.70977,18
572,190,0.001307,6.65369,16
763,132,0.00192,6.69978,14
455,166,0.001192,6.57822,10
472,181,0.001193,6.81432,15
651,200,0.001599,7.21002,14
451,171,0.001046,6.61174,13
496,169,0.001163,6.76114,15
450,185,0.001096,6.78769,15
17,15,5e-05,5.38235,7
460,147,0.001078,6.67525,13
552,142,0.001279,6.88639,16
127,38,0.000282,8.65438,14
59,34,0.000128,7.74038,12
605,194,0.001372,6.65695,16
572,193,0.001291,6.60618,13
506,164,0.001158,6.83744,14
111,79,0.000246,7.82741,17
1232,98,0.002925,6.82603,14
789,148,0.001988,6.79283,14
491,184,0.001181,6.69169,12
465,193,0.001119,6.90552,13
445,140,0.00107,6.45165,8
65,45,0.00016,7.79832,19
513,157,0.001228,6.68473,11
242,72,0.000533,7.20913,16
524,132,0.001197,6.82613,14
432,184,0.001105,6.87304,20
19,18,6.2e-05,7.47222,14
556,181,0.001346,6.63497,15
616,151,0.001494,6.84158,11
545,180,0.001269,7.21234,16
567,174,0.001314,7.04733,12
84,49,0.000195,7.55333,15
1241,101,0.003136,6.80281,11
477,188,0.001104,7.02267,16
783,132,0.001883,6.76577,12
43,36,0.0001,7.33333,16
478,180,0.001114,6.91517,8
434,186,0.00103,6.80658,12
79,55,0.000183,7.76429,17
67,46,0.000146,6.625,16
724,201,0.001637,6.71417,19
370,153,0.000869,6.41006,13
613,197,0.001382,7.23734,15
452,188,0.001032,6.88346,18
1298,134,0.003085,7.03868,14
20,20,4.5e-05,7.91667,16
1295,129,0.003284,6.97258,17
622,197,0.001432,6.81227,15
62,41,0.000152,7.63393,19
463,170,0.001103,6.52761,10
500,160,0.001205,6.76411,16
460,148,0.001053,6.62685,16
568,181,0.001277,6.75651,15
587,192,0.001423,6.64438,18
419,157,0.000953,6.50336,11
486,176,0.001107,6.81914,20
385,164,0.000891,6.44265,14
1134,138,0.002666,6.93685,16
585,194,0.001537,6.53107,10
485,175,0.001236,6.79671,17
821,129,0.001972,6.75418,11
602,197,0.001398,6.81964,21
75,41,0.000174,5.68382,11
18,17,4e-05,7.25714,13
457,135,0.001076,6.47466,7
775,175,0.001842,6.93451,17
478,161,0.001111,6.6382,11
474,187,0.001105,6.82458,17
1078,100,0.002453,6.74229,8
502,152,0.00113,6.66592,12
808,151,0.001993,6.91812,21
452,190,0.001168,6.86591,18
514,164,0.00127,6.91242,12
1148,134,0.002767,6.91994,14
372,152,0.000907,6.56925,12
485,161,0.001131,6.49824,17
673,188,0.001572,7.13373,8
48,29,0.000114,5.71591,9
1227,104,0.002792,6.88379,14
589,199,0.001337,6.71195,13
