14028344,57,11.7256,27.1869,41
4415279,55,3.1894,23.3948,43
30003145,59,25.8539,27.7517,41
5253685,56,3.82278,26.6208,42
2021382,56,1.26593,28.1532,42
969356,52,0.5607,27.4165,36
7170013,52,5.71555,23.3837,30
2618503,50,1.73598,24.4245,32
313211,46,0.154133,21.5037,32
17805045,59,14.4233,27.735,43
3525006,57,2.53638,28.7505,43
32334,45,0.0143917,26.2362,35
831333,46,0.473829,19.5075,36
26088053,59,22.8566,28.499,41
-,-,-,-,-
909219,42,0.53374,18.6516,24
-,-,-,-,-
1267588,55,0.757379,27.2594,43
154092,46,0.0669777,22.9871,36
1995813,52,1.29112,24.573,36
5668025,54,4.18681,26.4034,34
13338796,59,11.1856,28.2474,41
1398857,49,0.878032,24.2771,33
4691710,54,3.39798,26.3122,34
6227205,52,4.99899,24.7003,32
20161235,58,16.3757,27.5853,40
11278428,53,8.97816,25.4592,33
909442,52,0.516777,27.8727,36
3917549,54,2.83718,26.1191,38
215990,47,0.113262,24.8402,35
192534,50,0.0880487,28.1648,38
17025056,59,13.839,29.2737,43
-,-,-,-,-
2063117,52,1.3669,25.9825,36
4626661,55,3.32051,26.9748,39
2309697,52,1.54961,25.7915,36
20889986,58,17.0284,27.636,40
827864,53,0.457707,28.7101,41
1118025,49,0.669191,24.2808,35
6540243,54,5.24655,26.3806,36
5727374,54,4.29214,26.1219,36
48447,42,0.0239374,23.3,30
-,-,-,-,-
2731989,50,1.8631,24.6075,32
539196,51,0.279562,27.3161,39
1430455,49,0.913724,22.9179,35
179689,47,0.0853856,25.4753,35
119535,49,0.0533057,25.1685,39
73083875,59,64.8597,28.4108,33
4399444,53,3.22291,25.0994,39
3031922,56,2.19501,28.0748,44
11641228,56,9.21447,26.8034,38
-,-,-,-,-
7221615,56,5.72635,27.8207,40
152123,41,0.0681489,20.6961,29
46798812,55,40.3912,25.3307,29
484048,50,0.257707,26.1174,36
506538,51,0.265329,25.5453,37
49797791,57,42.8615,26.7052,35
-,-,-,-,-
508957,45,0.254306,21.7271,31
1828847,57,1.15488,29.0846,43
21862510,56,18.2504,25.5476,40
5622335,51,4.16296,23.6183,31
920623,47,0.552286,22.6228,31
71601915,61,62.8026,28.8012,41
8430894,50,6.71762,23.9214,28
5471060,51,4.06465,25.118,31
4579005,53,3.38545,25.3428,37
8179227,52,6.54065,24.6644,30
557862,44,0.289777,20.6301,30
34437004,56,29.8936,25.3943,38
188717,49,0.093472,23.8731,37
1373939,56,0.852673,28.7716,46
3440513,48,2.55794,22.0602,30
7622602,57,6.07857,27.7297,41
2184110,54,1.44801,27.598,34
619299,53,0.328762,27.3807,41
68633,42,0.0306895,21.7811,28
3951356,57,2.88834,26.9136,43
744209,53,0.45574,28.0517,39
191478229,62,180.115,27.5136,40
1900358,49,1.24267,24.1278,31
10972804,55,8.62118,26.659,37
158355,44,0.0756366,20.8886,32
195222,45,0.10252,22.2905,35
4681483,52,3.41922,25.962,34
-,-,-,-,-
3559259,54,2.61537,26.4619,38
820923,50,0.47408,26.0792,36
18150875,57,14.7924,26.8734,41
45112197,57,38.5264,25.8101,37
438960,46,0.22107,20.9652,34
276325,53,0.135543,27.7666,45
751475,50,0.423494,25.0634,34
1263033,49,0.763729,22.9222,35
191601,44,0.0896569,21.2678,32
9499694,54,7.51066,25.1273,34
5342754,57,3.90756,28.7625,39
4484857,54,3.30675,25.1702,38
