773,22,0.001849,9.06963,12
916,23,0.002154,10.064,15
63,17,0.000151,8.99099,13
954,25,0.002236,11.6711,17
87,16,0.000211,6.7673,10
712,22,0.001667,9.33417,12
355,22,0.000853,10.3685,14
618,21,0.001497,10.0304,11
226,17,0.0005,7.82308,7
178,21,0.000378,10.8277,13
472,23,0.001051,10.0977,15
1027,23,0.002383,10.3689,11
198,19,0.000461,8.38529,13
626,22,0.001447,9.1907,14
238,19,0.000558,7.9206,13
1654,22,0.004315,9.74083,10
317,20,0.000728,8.86703,10
32,21,6.7e-05,10.2545,19
360,22,0.000846,10.4917,18
550,22,0.001361,10.553,16
34,16,7.2e-05,8.22951,14
116,16,0.000287,8.40796,10
1425,25,0.003347,10.8647,15
875,22,0.001998,10.0933,14
777,23,0.001772,9.84551,13
1162,25,0.003216,10.5258,15
318,21,0.000741,9.33945,15
48,13,0.000108,6.10465,7
530,23,0.001282,11.0598,13
342,24,0.00078,11.4504,16
869,24,0.002281,10.3463,14
117,16,0.000268,8.69951,12
26,18,0.000347,9.02083,16
611,23,0.001419,10.248,13
1692,26,0.004075,10.8269,14
1825,27,0.004839,12.1398,17
231,22,0.000509,11.4182,14
1810,26,0.004799,10.7056,14
665,22,0.001495,9.43023,12
2313,25,0.005449,10.2144,13
76,14,0.000177,7.45185,8
725,25,0.001623,11.4283,19
639,21,0.001543,9.3034,11
2238,26,0.0057,10.6338,16
1681,24,0.004022,9.84115,14
313,24,0.000699,11.5105,20
41,18,8.9e-05,9.95946,14
498,23,0.001085,10.9915,15
420,21,0.000938,10.0435,11
2878,28,0.007772,12.2325,16
213,20,0.000498,9.9385,12
2899,27,0.00755,10.9994,15
178,19,0.000398,8.84641,11
1019,26,0.002396,11.7047,16
164,18,0.000385,8.50526,12
754,24,0.001974,10.0907,16
206,18,0.000504,7.99719,8
1360,24,0.003361,10.0797,12
217,23,0.00054,10.9595,17
653,24,0.001574,10.7934,16
1424,27,0.003388,12.0077,19
2205,25,0.005299,9.87466,13
169,21,0.000385,10.6493,15
39,22,7.8e-05,12.0147,18
3837,28,0.010415,11.2964,14
88,20,0.000278,9.70861,16
2918,27,0.007759,10.8591,17
2301,27,0.006203,11.8772,15
733,25,0.001646,10.7808,19
1934,24,0.004634,9.40935,10
935,24,0.00222,11.8343,16
240,22,0.000582,9.91198,16
3044,27,0.008296,10.9397,15
1684,26,0.003903,10.7869,18
4392,25,0.011921,10.3578,11
744,26,0.001665,11.8577,20
357,20,0.000764,9.13613,14
2085,26,0.005049,10.6984,16
90,16,0.000246,7.51875,10
2745,27,0.007716,11.4623,17
449,19,0.001053,8.73097,11
715,25,0.001685,13.0852,21
68,15,0.000158,7.35246,11
34,17,7e-05,9.27419,13
130,15,0.00028,7.47768,7
931,25,0.002221,10.899,17
162,17,0.000382,8.88929,11
2393,27,0.006362,11.7018,17
352,20,0.0008,8.46321,8
310,20,0.000709,8.64943,12
1574,27,0.003955,11.1022,21
852,26,0.001983,11.4947,18
698,22,0.001586,9.71612,12
260,22,0.000606,11.254,14
390,22,0.000854,10.0497,12
181,19,0.000399,9.89644,17
379,20,0.000834,9.15586,8
750,21,0.001745,8.48636,9
1367,24,0.003529,10.9337,14
1276,25,0.003294,10.9345,13
